game_id,data_set,date,a1,a2,a3,a4,a5,h1,h2,h3,h4,h5,period,away_score,home_score,remaining_time,elapsed,play_length,play_id,team,event_type,assist,away,home,block,entered,left,num,opponent,outof,player,points,possession,reason,result,steal,type,shot_distance,original_x,original_y,converted_x,converted_y,description
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,71,72,0:12:00,0:00:00,00:-12:00,525,,start of period,,,,,,,,,,,,,,,,start of period,,,,,,
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,71,72,0:11:43,0:00:17,0:00:17,526,BOS,miss,,,,,,,,,,Al Horford,0,,,missed,,Jump Shot,25,67,245,18.3,29.5,MISS Horford 25' 3PT Jump Shot
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,71,72,0:11:40,0:00:20,0:00:03,527,CLE,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:0 Def:11)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,71,74,0:11:23,0:00:37,0:00:17,528,CLE,shot,,,,,,,,,,JR Smith,2,,,made,,Floating Jump Shot,13,-24,130,22.6,76,Smith 13' Floating Jump Shot (10 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,71,74,0:11:03,0:00:57,0:00:20,529,CLE,foul,,,,,,,,Terry Rozier,,Iman Shumpert,,,s.foul,,,s.foul,,,,,,Shumpert S.FOUL (P1.T1) (B.Forte)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,72,74,0:11:03,0:00:57,0:00:00,532,BOS,free throw,,,,,,,2,,2,Terry Rozier,1,,,made,,Free Throw 2 of 2,,,,,,Rozier Free Throw 2 of 2 (6 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,73,74,0:11:03,0:00:57,0:00:00,531,BOS,free throw,,,,,,,1,,2,Terry Rozier,1,,,made,,Free Throw 1 of 2,,,,,,Rozier Free Throw 1 of 2 (7 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,73,76,0:10:42,0:01:18,0:00:21,533,CLE,shot,LeBron James,,,,,,,,,Jeff Green,2,,,made,,unknown,3,3,26,25.3,86.4,Green 3' Cutting Dunk Shot (4 PTS) (James 8 AST)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,73,76,0:10:31,0:01:29,0:00:11,535,,unknown,,,,,,,,,,,,,,,,uknown,,,,,,
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,73,76,0:10:31,0:01:29,0:00:00,536,CLE,foul,,,,,,,,,,Iman Shumpert,,,t.foul def. 3 sec,,,t.foul def. 3 sec,,,,,,CAVALIERS T.Foul (Def. 3 Sec Shumpert ) (M.Smith)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Shane Larkin,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,74,76,0:10:31,0:01:29,0:00:00,537,BOS,free throw,,,,,,,1,,1,Al Horford,1,,,made,,Free Throw Technical,,,,,,Horford Free Throw Technical (7 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,74,76,0:10:31,0:01:29,0:00:00,539,BOS,sub,,,,,Kyrie Irving,Shane Larkin,,,,Shane Larkin,,,,,,sub,,,,,,SUB: Irving FOR Larkin
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,74,76,0:10:21,0:01:39,0:00:10,540,BOS,miss,,,,,,,,,,Al Horford,0,,,missed,,Jump Shot,16,139,82,11.1,13.2,MISS Horford 16' Jump Shot
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,74,76,0:10:19,0:01:41,0:00:02,541,CLE,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:0 Def:12)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,74,76,0:10:11,0:01:49,0:00:08,548,CLE,miss,,,,Marcus Smart,,,,,,LeBron James,0,,,missed,,unknown,2,16,5,26.6,88.5,"Smart BLOCK (1 BLK), MISS James 2' Driving Layup"
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,74,76,0:10:11,0:01:49,0:00:00,550,,rebound,,,,,,,,,,,,,,,,team rebound,,,,,,CAVALIERS Rebound
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,74,78,0:09:59,0:02:01,0:00:12,543,CLE,shot,,,,,,,,,,LeBron James,2,,,made,,Reverse Layup,1,2,12,25.2,87.8,James 1' Reverse Layup (18 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,74,78,0:09:47,0:02:13,0:00:12,544,CLE,foul,,,,,,,,Al Horford,,Jeff Green,,,s.foul,,,s.foul,,,,,,Green S.FOUL (P2.T2) (M.Smith)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,75,78,0:09:47,0:02:13,0:00:00,546,BOS,free throw,,,,,,,1,,2,Al Horford,1,,,made,,Free Throw 1 of 2,,,,,,Horford Free Throw 1 of 2 (8 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,76,78,0:09:47,0:02:13,0:00:00,547,BOS,free throw,,,,,,,2,,2,Al Horford,1,,,made,,Free Throw 2 of 2,,,,,,Horford Free Throw 2 of 2 (9 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,76,78,0:09:25,0:02:35,0:00:22,551,CLE,miss,,,,Marcus Smart,,,,,,Jeff Green,0,,,missed,,Jump Shot,11,57,96,30.7,79.4,"Smart BLOCK (2 BLK), MISS Green 11' Jump Shot"
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,76,78,0:09:25,0:02:35,0:00:00,553,BOS,rebound,,,,,,,,,,Terry Rozier,,,,,,rebound defensive,,,,,,Rozier REBOUND (Off:0 Def:3)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,76,78,0:09:16,0:02:44,0:00:09,554,CLE,foul,,,,,,,,Marcus Smart,,JR Smith,,,p.foul,,,p.foul,,,,,,Smith P.FOUL (P4.T3) (B.Forte)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,79,78,0:09:06,0:02:54,0:00:10,556,BOS,shot,Al Horford,,,,,,,,,Kyrie Irving,3,,,made,,Jump Shot,27,230,135,2,18.5,Irving 27' 3PT Jump Shot (15 PTS) (Horford 5 AST)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,JR Smith,Iman Shumpert,Jeff Green,4,79,78,0:08:48,0:03:12,0:00:18,558,BOS,foul,,,,,,,,LeBron James,,Jaylen Brown,,,p.foul,,,p.foul,,,,,,Brown P.FOUL (P3.T1) (M.McCutchen)
0021700001,2017-2018 Regular Season,10/17/2017,Al Horford,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,79,78,0:08:48,0:03:12,0:00:00,562,CLE,sub,,,,,Dwyane Wade,JR Smith,,,,JR Smith,,,,,,sub,,,,,,SUB: Wade FOR Smith
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,79,78,0:08:48,0:03:12,0:00:00,563,BOS,sub,,,,,Aron Baynes,Al Horford,,,,Al Horford,,,,,,sub,,,,,,SUB: Baynes FOR Horford
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,79,78,0:08:39,0:03:21,0:00:09,564,CLE,miss,,,,,,,,,,LeBron James,0,,,missed,,Jump Shot,16,-110,110,14,78,MISS James 16' Jump Shot
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,79,78,0:08:39,0:03:21,0:00:00,565,CLE,rebound,,,,,,,,,,LeBron James,,,,,,rebound offensive,,,,,,James REBOUND (Off:1 Def:12)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,79,78,0:08:39,0:03:21,0:00:00,566,BOS,foul,,,,,,,,LeBron James,,Aron Baynes,,,s.foul,,,s.foul,,,,,,Baynes S.FOUL (P5.T2) (M.Smith)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,79,79,0:08:39,0:03:21,0:00:00,568,CLE,free throw,,,,,,,1,,2,LeBron James,1,,,made,,Free Throw 1 of 2,,,,,,James Free Throw 1 of 2 (19 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,79,80,0:08:39,0:03:21,0:00:00,569,CLE,free throw,,,,,,,2,,2,LeBron James,1,,,made,,Free Throw 2 of 2,,,,,,James Free Throw 2 of 2 (20 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,82,80,0:08:29,0:03:31,0:00:10,570,BOS,shot,Aron Baynes,,,,,,,,,Kyrie Irving,3,,,made,,Jump Shot,25,90,231,16,28.1,Irving 25' 3PT Jump Shot (18 PTS) (Baynes 1 AST)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,82,82,0:08:03,0:03:57,0:00:26,572,CLE,shot,,,,,,,,,,Jeff Green,2,,,made,,Layup,2,4,18,25.4,87.2,Green 2' Layup (6 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,82,82,0:07:39,0:04:21,0:00:24,573,BOS,miss,,,,,,,,,,Marcus Smart,0,,,missed,,unknown,6,52,37,19.8,8.7,MISS Smart 6' Driving Floating Bank Jump Shot
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,82,82,0:07:37,0:04:23,0:00:02,574,CLE,rebound,,,,,,,,,,LeBron James,,,,,,rebound defensive,,,,,,James REBOUND (Off:1 Def:13)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,82,82,0:07:34,0:04:26,0:00:03,575,CLE,miss,,,,,,,,,,Jeff Green,0,,,missed,,Jump Shot,24,-236,29,1.4,86.1,MISS Green 24' 3PT Jump Shot
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,82,82,0:07:34,0:04:26,0:00:00,576,BOS,rebound,,,,,,,,,,Marcus Smart,,,,,,rebound defensive,,,,,,Smart REBOUND (Off:0 Def:9)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,82,82,0:07:20,0:04:40,0:00:14,577,CLE,foul,,,,,,,,Aron Baynes,,Jeff Green,,,s.foul,,,s.foul,,,,,,Green S.FOUL (P3.T4) (M.McCutchen)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Tristan Thompson,Iman Shumpert,Jeff Green,Dwyane Wade,4,83,82,0:07:20,0:04:40,0:00:00,579,BOS,free throw,,,,,,,1,,2,Aron Baynes,1,,,made,,Free Throw 1 of 2,,,,,,Baynes Free Throw 1 of 2 (5 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Iman Shumpert,Jeff Green,Dwyane Wade,Kevin Love,4,83,82,0:07:20,0:04:40,0:00:00,583,CLE,sub,,,,,Kevin Love,Tristan Thompson,,,,Tristan Thompson,,,,,,sub,,,,,,SUB: Love FOR Thompson
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Marcus Smart,Terry Rozier,Kyrie Irving,Aron Baynes,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,83,82,0:07:20,0:04:40,0:00:00,584,CLE,sub,,,,,Jae Crowder,Jeff Green,,,,Jeff Green,,,,,,sub,,,,,,SUB: Crowder FOR Green
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,83,82,0:07:20,0:04:40,0:00:00,585,BOS,sub,,,,,Jayson Tatum,Marcus Smart,,,,Marcus Smart,,,,,,sub,,,,,,SUB: Tatum FOR Smart
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,84,82,0:07:20,0:04:40,0:00:00,586,BOS,free throw,,,,,,,2,,2,Aron Baynes,1,,,made,,Free Throw 2 of 2,,,,,,Baynes Free Throw 2 of 2 (6 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,84,82,0:07:01,0:04:59,0:00:19,587,CLE,miss,,,,,,,,,,Kevin Love,0,,,missed,,Jump Shot,25,135,207,38.5,68.3,MISS Love 25' 3PT Jump Shot
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,84,82,0:06:59,0:05:01,0:00:02,588,BOS,rebound,,,,,,,,,,Jaylen Brown,,,,,,rebound defensive,,,,,,Brown REBOUND (Off:1 Def:5)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,84,82,0:06:54,0:05:06,0:00:05,589,BOS,miss,,,,,,,,,,Jaylen Brown,0,,,missed,,unknown,1,7,11,24.3,6.1,MISS Brown 1' Driving Layup
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,84,82,0:06:54,0:05:06,0:00:00,590,CLE,rebound,,,,,,,,,,Kevin Love,,,,,,rebound defensive,,,,,,Love REBOUND (Off:2 Def:7)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,84,82,0:06:41,0:05:19,0:00:13,591,BOS,foul,,,,,,,,Kevin Love,,Jaylen Brown,,,p.foul,,,p.foul,,,,,,Brown P.FOUL (P4.T3) (M.McCutchen)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,84,82,0:06:41,0:05:19,0:00:00,593,,timeout,,,,,,,,,,,,,,,, timeout: regular,,,,,,CAVALIERS Timeout: Regular (Full 5 Short 0)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,84,84,0:06:29,0:05:31,0:00:12,594,CLE,shot,,,,,,,,,,Iman Shumpert,2,,,made,,Jump Shot,15,-132,68,11.8,82.2,Shumpert 15' Jump Shot (2 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,84,0:06:13,0:05:47,0:00:16,595,BOS,shot,Terry Rozier,,,,,,,,,Kyrie Irving,3,,,made,,Jump Shot,28,160,235,9,28.5,Irving 28' 3PT Jump Shot (21 PTS) (Rozier 2 AST)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,84,0:05:55,0:06:05,0:00:18,597,CLE,miss,,,,,,,,,,Jae Crowder,0,,,missed,,Jump Shot,26,119,228,36.9,66.2,MISS Crowder 26' 3PT Jump Shot
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,84,0:05:46,0:06:14,0:00:09,598,CLE,rebound,,,,,,,,,,Iman Shumpert,,,,,,rebound offensive,,,,,,Shumpert REBOUND (Off:1 Def:1)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:46,0:06:14,0:00:00,599,CLE,shot,,,,,,,,,,Iman Shumpert,2,,,made,,Putback Layup,1,0,-6,25,89.6,Shumpert 1' Putback Layup (4 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:33,0:06:27,0:00:13,600,BOS,miss,,,,,,,,,,Kyrie Irving,0,,,missed,,Jump Shot,29,142,258,10.8,30.8,MISS Irving 29' 3PT Jump Shot
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:30,0:06:30,0:00:03,601,CLE,rebound,,,,,,,,,,Jae Crowder,,,,,,rebound defensive,,,,,,Crowder REBOUND (Off:1 Def:3)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:25,0:06:35,0:00:05,602,CLE,turnover,,,,,,,,,,LeBron James,,,bad pass ,,Terry Rozier,bad pass ,,,,,,"Rozier STEAL (3 STL), James Bad Pass Turnover (P4.T15)"
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:24,0:06:36,0:00:01,604,BOS,miss,,,,LeBron James,,,,,,Terry Rozier,0,,,missed,,Running Layup,2,6,19,24.4,6.9,"MISS Rozier 2' Running Layup, James BLOCK (2 BLK)"
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:23,0:06:37,0:00:01,605,BOS,rebound,,,,,,,,,,Jayson Tatum,,,,,,rebound offensive,,,,,,Tatum REBOUND (Off:4 Def:4)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:22,0:06:38,0:00:01,676,BOS,miss,,,,Dwyane Wade,,,,,,Jayson Tatum,0,,,missed,,Putback Layup,3,25,6,22.5,5.6,"MISS Tatum 3' Putback Layup, Wade BLOCK (1 BLK)"
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:21,0:06:39,0:00:01,678,CLE,rebound,,,,,,,,,,Dwyane Wade,,,,,,rebound defensive,,,,,,Wade REBOUND (Off:1 Def:1)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:11,0:06:49,0:00:10,606,CLE,turnover,,,,,,,,,,Iman Shumpert,,,bad pass ,,Terry Rozier,bad pass ,,,,,,"Rozier STEAL (4 STL), Shumpert Bad Pass Turnover (P1.T16)"
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,87,86,0:05:11,0:06:49,0:00:00,642,CLE,foul,,,,,,,,Terry Rozier,,Iman Shumpert,,,p.foul,,,p.foul,,,,,,Shumpert P.FOUL (P2.PN) (M.McCutchen)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,88,86,0:05:11,0:06:49,0:00:00,649,BOS,free throw,,,,,,,2,,2,Terry Rozier,1,,,made,,Free Throw 2 of 2,,,,,,Rozier Free Throw 2 of 2 (8 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Iman Shumpert,Dwyane Wade,Kevin Love,Jae Crowder,4,89,86,0:05:11,0:06:49,0:00:00,648,BOS,free throw,,,,,,,1,,2,Terry Rozier,1,,,made,,Free Throw 1 of 2,,,,,,Rozier Free Throw 1 of 2 (9 PTS)
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Aron Baynes,Jayson Tatum,LeBron James,Dwyane Wade,Kevin Love,Jae Crowder,Derrick Rose,4,89,86,0:05:11,0:06:49,0:00:00,610,CLE,sub,,,,,Derrick Rose,Iman Shumpert,,,,Iman Shumpert,,,,,,sub,,,,,,SUB: Rose FOR Shumpert
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Jayson Tatum,Al Horford,LeBron James,Dwyane Wade,Kevin Love,Jae Crowder,Derrick Rose,4,89,86,0:05:11,0:06:49,0:00:00,611,BOS,sub,,,,,Al Horford,Aron Baynes,,,,Aron Baynes,,,,,,sub,,,,,,SUB: Horford FOR Baynes
0021700001,2017-2018 Regular Season,10/17/2017,Jaylen Brown,Terry Rozier,Kyrie Irving,Jayson Tatum,Al Horford,LeBron James,Dwyane Wade,Kevin Love,Jae Crowder,Derrick Rose,4,89,86,0:04:58,0:07:02,0:00:13,612,CLE,turnover,,,,,,,,,,Kevin Love,,,out of bounds lost ball turnover,,,out of bounds lost ball turnover,,,,,,Love Out of Bounds Lost Ball Turnover (P2.T17)
